field_100013_f,isPotionDurationMax
field_75221_f,yDisplayPosition
field_75222_d,slotNumber
field_75223_e,xDisplayPosition
field_75224_c,inventory
field_75225_a,slotIndex
field_75229_a,thePlayer
field_75232_b,thePlayer
field_75233_a,theMerchantInventory
field_75234_h,theMerchant
field_75237_g,amountCrafted
field_75238_b,thePlayer
field_75239_a,craftMatrix
field_75244_a,player
field_75254_a,mutexBits
field_75255_d,idleTime
field_75256_b,lookX
field_75257_c,lookZ
field_75258_a,idleEntity
field_75259_d,playTime
field_75260_b,targetVillager
field_75261_c,speed
field_75262_a,villagerObj
field_75263_d,randPosY
field_75264_e,randPosZ
field_75265_b,speed
field_75266_c,randPosX
field_75267_a,theEntityCreature
field_75268_b,creeperAttackTarget
field_75269_a,swellingCreeper
field_75271_b,isSitting
field_75272_a,theEntity
field_75273_a,theEntity
field_75274_b,frontDoor
field_75275_a,entityObj
field_75276_a,villager
field_75278_f,pitch
field_75279_g,yaw
field_75280_d,targetY
field_75281_e,targetZ
field_75282_b,speed
field_75283_c,targetX
field_75284_a,temptedEntity
field_75285_l,scaredByPlayerMovement
field_75286_m,avoidWater
field_75287_j,isRunning
field_75289_h,temptingPlayer
field_75290_i,delayTemptCounter
field_75291_d,tookGolemRose
field_75292_b,theGolem
field_75293_c,takeGolemRoseTick
field_75294_a,theVillager
field_75297_f,shouldCheckSight
field_75298_g,targetUnseenTicks
field_75299_d,taskOwner
field_75301_b,targetSearchStatus
field_75302_c,targetSearchDelay
field_75303_a,nearbyOnly
field_75304_b,villageAgressorTarget
field_75305_a,irongolem
field_75306_g,theNearestAttackableTargetSorter
field_75307_b,targetClass
field_75308_c,targetChance
field_75309_a,targetEntity
field_75310_g,theTameable
field_75312_a,entityCallsForHelp
field_75313_b,theTarget
field_75314_a,theEntityTameable
field_75315_b,theOwnerAttacker
field_75316_a,theDefendingTameable
field_75320_d,rangedAttackTime
field_75321_e,entityMoveSpeed
field_75322_b,entityHost
field_75323_c,attackTarget
field_75325_h,maxRangedAttackTime
field_75326_b,leapTarget
field_75327_c,leapMotionY
field_75328_a,leaper
field_75329_f,watchedClass
field_75330_d,lookTime
field_75331_e,chance
field_75332_b,theWatcher
field_75333_c,maxDistanceForPlayer
field_75334_a,closestEntity
field_75335_b,theMerchant
field_75336_f,followSpeed
field_75337_g,petPathfinder
field_75338_d,thePet
field_75339_e,theOwner
field_75340_b,maxDist
field_75341_c,minDist
field_75342_a,theWorld
field_75345_d,delayCounter
field_75346_b,parentAnimal
field_75347_c,moveSpeed
field_75348_a,childAnimal
field_75350_f,hasStoppedDoorInteraction
field_75351_g,entityPositionX
field_75356_a,theEntity
field_75357_h,entityPositionZ
field_75358_j,previousBreakProgress
field_75359_i,breakingTime
field_75360_j,closeDoorTemporisation
field_75361_i,closeDoor
field_75367_f,theWorld
field_75368_d,shelterZ
field_75369_e,movementSpeed
field_75370_b,shelterX
field_75371_c,shelterY
field_75372_a,theCreature
field_75373_a,theEntity
field_75374_f,entityPathEntity
field_75375_g,entityPathNavigate
field_75376_d,closestLivingEntity
field_75378_b,farSpeed
field_75379_c,nearSpeed
field_75380_a,theEntity
field_75383_d,minPlayerDistance
field_75384_e,timeoutCounter
field_75385_b,thePlayer
field_75386_c,worldObject
field_75387_a,theWolf
field_75390_d,theAnimal
field_75391_e,targetMate
field_75392_b,spawnBabyDelay
field_75393_c,moveSpeed
field_75394_a,theWorld
field_75395_b,theVillager
field_75396_c,lookTime
field_75397_a,theGolem
field_75408_d,attackCountdown
field_75409_b,theEntity
field_75410_c,theVictim
field_75411_a,theWorld
field_75415_f,doorList
field_75416_d,doorInfo
field_75417_e,isNocturnal
field_75418_b,movementSpeed
field_75419_c,entityPathNavigate
field_75420_a,theEntity
field_75421_d,insidePosZ
field_75422_b,doorInfo
field_75423_c,insidePosX
field_75424_a,entityObj
field_75425_f,speed
field_75426_g,maxTargetDistance
field_75427_d,movePosY
field_75428_e,movePosZ
field_75429_b,targetEntity
field_75430_c,movePosX
field_75431_a,theEntity
field_75432_d,movePosZ
field_75433_e,movementSpeed
field_75434_b,movePosX
field_75435_c,movePosY
field_75436_a,theEntity
field_75437_f,longMemory
field_75438_g,entityPathEntity
field_75439_d,attackTick
field_75440_e,speedTowardsTarget
field_75441_b,attacker
field_75443_a,worldObj
field_75444_h,classTarget
field_75445_i,delayCounter
field_75448_d,worldObj
field_75449_e,matingTimeout
field_75450_b,villagerObj
field_75451_c,mate
field_75452_a,villageObj
field_75453_d,zPosition
field_75454_e,speed
field_75455_b,xPosition
field_75456_c,yPosition
field_75457_a,entity
field_75459_b,theEntity
field_75465_a,staticVector
field_75475_f,lastActivityTimestamp
field_75476_g,isDetachedFromVillageFlag
field_75482_h,doorOpeningRestrictionCounter
field_75510_g,totalTicks
field_75511_d,speed
field_75512_e,pathSearchRange
field_75513_b,worldObj
field_75514_c,currentPath
field_75515_a,theEntity
field_75520_h,ticksAtLastPos
field_75521_i,lastPosCheck
field_75524_b,seenEntities
field_75525_c,unseenEntities
field_75526_a,entityObj
field_75531_f,theVillage
field_75537_a,worldObj
field_75552_d,villageList
field_75553_e,tickCounter
field_75554_b,villagerPositionsList
field_75555_c,newDoors
field_75556_a,worldObj
field_75580_f,lastAddDoorTimestamp
field_75581_g,tickCounter
field_75582_d,center
field_75583_e,villageRadius
field_75584_b,villageDoorInfoList
field_75585_c,centerHelper
field_75586_a,worldObj
field_75587_j,numIronGolems
field_75588_h,numVillagers
field_75589_i,villageAgressors
field_75590_b,agressionTime
field_75592_a,agressor
field_75603_f,creatureMaterial
field_75604_g,isPeacefulCreature
field_75605_d,creatureClass
field_75606_e,maxNumberOfCreature
field_75611_b,primaryColor
field_75612_c,secondaryColor
field_75613_a,spawnedID
field_75623_d,idToClassMapping
field_75624_e,classToIDMapping
field_75625_b,stringToClassMapping
field_75626_c,classToStringMapping
field_75627_a,entityEggs
field_75643_f,update
field_75644_d,posZ
field_75645_e,speed
field_75646_b,posX
field_75647_c,posY
field_75648_a,entity
field_75653_f,posY
field_75654_g,posZ
field_75655_d,isLooking
field_75656_e,posX
field_75657_b,deltaLookYaw
field_75658_c,deltaLookPitch
field_75659_a,entity
field_75662_b,isJumping
field_75663_a,entity
field_75666_b,rotationTickCounter
field_75667_c,prevRenderYawHead
field_75668_a,theLiving
field_75675_d,watched
field_75676_b,dataValueId
field_75677_c,watchedObject
field_75678_a,objectType
field_75694_d,lock
field_75695_b,watchedObjects
field_75696_c,objectChanged
field_75697_a,dataTypes
field_75699_D,offsetX
field_75700_E,offsetY
field_75702_A,title
field_75703_B,sizeX
field_75704_C,sizeY
field_75731_b,priority
field_75733_a,action
field_75737_d,savedIOCounter
field_75738_e,isThreadWaiting
field_75739_b,threadedIOQueue
field_75740_c,writeQueuedCounter
field_75741_a,threadedIOInstance
field_75748_d,idCounts
field_75749_b,loadedDataMap
field_75750_c,loadedDataList
field_75751_a,saveHandler
field_75767_f,saveDirectoryName
field_75768_d,mapDataDir
field_75769_e,initializationTime
field_75770_b,worldDirectory
field_75771_c,playersDirectory
field_75778_d,tickCount
field_75779_e,tickRate
field_75780_b,executingTaskEntries
field_75781_c,theProfiler
field_75782_a,taskEntries
field_75791_f,theEnumGameType
field_75792_g,hardcore
field_75793_d,sizeOnDisk
field_75794_e,requiresConversion
field_75795_b,displayName
field_75796_c,lastTimePlayed
field_75797_a,fileName
field_75798_h,cheatsEnabled
field_75808_a,savesDirectory
field_75825_d,chunkSaveLocation
field_75826_b,pendingAnvilChunksCoordinates
field_75828_a,chunksToRemove
field_75833_f,distanceToNext
field_75834_g,distanceToTarget
field_75835_d,index
field_75836_e,totalPathDistance
field_75837_b,yCoord
field_75838_c,zCoord
field_75839_a,xCoord
field_75840_j,hash
field_75841_h,previous
field_75842_i,visited
field_75851_b,count
field_75852_a,pathPoints
field_75864_d,pathOptions
field_75866_b,path
field_75882_b,currentPathIndex
field_75883_c,pathLength
field_75884_a,points
field_75906_d,baseSeed
field_75907_b,worldGenSeed
field_75908_c,chunkSeed
field_75909_a,parent
field_75910_b,biomePatternGeneratorChain
field_75911_c,riverPatternGeneratorChain
field_75928_D,objectCraftStats
field_75929_E,objectUseStats
field_75930_F,objectBreakStats
field_75932_A,playerKillsStat
field_75933_B,fishCaughtStat
field_75934_C,mineBlockStatArray
field_75938_d,itemStats
field_75939_e,objectMineStats
field_75940_b,allStats
field_75941_c,generalStats
field_75942_a,oneShotStats
field_75943_n,distanceFallenStat
field_75944_o,distanceClimbedStat
field_75945_l,distanceWalkedStat
field_75946_m,distanceSwumStat
field_75947_j,leaveGameStat
field_75948_k,minutesPlayedStat
field_75951_w,damageDealtStat
field_75952_v,dropStat
field_75953_u,jumpStat
field_75954_t,distanceByPigStat
field_75955_s,distanceByBoatStat
field_75956_r,distanceByMinecartStat
field_75957_q,distanceDoveStat
field_75958_p,distanceFlownStat
field_75959_z,mobKillsStat
field_75960_y,deathsStat
field_75961_x,damageTakenStat
field_75972_f,isIndependent
field_75974_d,decimalFormat
field_75975_e,statId
field_75976_b,type
field_75977_c,numberFormat
field_75978_a,statName
field_75979_j,distanceStatType
field_75980_h,simpleStatType
field_75981_i,timeStatType
field_75990_d,theItemStack
field_75991_b,displayRow
field_75992_c,parentAchievement
field_75993_a,displayColumn
field_75994_l,statStringFormatter
field_75995_m,isSpecial
field_75996_k,achievementDescription
field_75998_D,enchantments
field_75999_E,overkill
field_76000_F,bookcase
field_76001_A,potion
field_76002_B,theEnd
field_76003_C,theEnd2
field_76004_f,openInventory
field_76005_g,mineWood
field_76006_d,maxDisplayRow
field_76007_e,achievementList
field_76008_b,minDisplayRow
field_76009_c,maxDisplayColumn
field_76010_a,minDisplayColumn
field_76011_n,bakeCake
field_76012_o,buildBetterPickaxe
field_76013_l,buildHoe
field_76014_m,makeBread
field_76015_j,buildFurnace
field_76016_k,acquireIron
field_76017_h,buildWorkBench
field_76018_i,buildPickaxe
field_76019_w,diamonds
field_76020_v,snipeSkeleton
field_76021_u,flyPig
field_76022_t,killCow
field_76023_s,killEnemy
field_76024_r,buildSword
field_76025_q,onARail
field_76026_p,cookFish
field_76027_z,blazeRod
field_76028_y,ghast
field_76029_x,portal
field_76032_d,slotHash
field_76033_b,valueEntry
field_76034_c,nextEntry
field_76035_a,hashEntry
field_76051_d,growFactor
field_76053_b,count
field_76054_c,threshold
field_76055_a,slots
field_76094_f,worldTime
field_76095_g,lastTimePlayed
field_76096_d,spawnY
field_76097_e,spawnZ
field_76098_b,terrainType
field_76099_c,spawnX
field_76100_a,randomSeed
field_76101_n,rainTime
field_76102_o,thundering
field_76103_l,saveVersion
field_76104_m,raining
field_76105_j,dimension
field_76106_k,levelName
field_76107_h,sizeOnDisk
field_76108_i,playerTag
field_76109_u,initialized
field_76110_t,allowCommands
field_76111_s,hardcore
field_76112_r,mapFeaturesEnabled
field_76113_q,theGameType
field_76114_p,thunderTime
field_76115_a,theWorldInfo
field_76117_a,internalMap
field_76144_a,SIN_TABLE
field_76147_d,hash
field_76148_b,value
field_76149_c,nextEntry
field_76150_a,key
field_76165_d,percentUseable
field_76166_e,modCount
field_76167_b,numHashElements
field_76168_c,capacity
field_76169_a,hashArray
field_76189_a,dirty
field_76190_i,mapName
field_76196_g,playersArrayList
field_76197_d,scale
field_76198_e,colors
field_76199_b,zCenter
field_76200_c,dimension
field_76201_a,xCenter
field_76202_j,playersHashMap
field_76203_h,mapDecorations
field_76211_a,entityplayerObj
field_76233_E,piston
field_76234_F,materialMapColor
field_76235_G,canBurn
field_76239_H,replaceable
field_76240_I,isTranslucent
field_76241_J,requiresNoTool
field_76242_K,mobilityFlag
field_76281_a,mapColorArray
field_76290_q,colorIndex
field_76291_p,colorValue
field_76292_a,itemWeight
field_76295_d,minStackSize
field_76296_e,maxStackSize
field_76297_b,theItemId
field_76299_d,maxGroupCount
field_76300_b,entityClass
field_76301_c,minGroupCount
field_76302_b,enchantmentobj
field_76303_c,enchantmentLevel
field_76306_b,octaves
field_76307_a,generatorCollection
field_76312_d,permutations
field_76313_b,yCoord
field_76314_c,zCoord
field_76315_a,xCoord
field_76323_d,profilingSection
field_76324_e,profilingMap
field_76325_b,sectionList
field_76326_c,timestampList
field_76327_a,profilingEnabled
field_76339_a,patternControlCode
field_76366_f,starve
field_76367_g,cactus
field_76368_d,inWall
field_76369_e,drown
field_76370_b,onFire
field_76371_c,lava
field_76372_a,inFire
field_76373_n,damageType
field_76374_o,isUnblockable
field_76376_m,magic
field_76377_j,generic
field_76378_k,explosion
field_76379_h,fall
field_76380_i,outOfWorld
field_76381_t,difficultyScaled
field_76382_s,projectile
field_76383_r,fireDamage
field_76384_q,hungerDamage
field_76385_p,isDamageAllowedInCreativeMode
field_76386_o,damageSourceEntity
field_76387_p,indirectEntity
field_76412_L,effectiveness
field_76413_M,usable
field_76414_N,liquidColor
field_76415_H,id
field_76416_I,name
field_76417_J,statusIconIndex
field_76418_K,isBadEffect
field_76419_f,digSlowdown
field_76420_g,damageBoost
field_76421_d,moveSlowdown
field_76422_e,digSpeed
field_76424_c,moveSpeed
field_76425_a,potionTypes
field_76426_n,fireResistance
field_76427_o,waterBreathing
field_76428_l,regeneration
field_76429_m,resistance
field_76430_j,jump
field_76431_k,confusion
field_76432_h,heal
field_76433_i,harm
field_76436_u,poison
field_76437_t,weakness
field_76438_s,hunger
field_76439_r,nightVision
field_76440_q,blindness
field_76441_p,invisibility
field_76443_y,saturation
field_76444_x,absorption
field_76447_d,freeLargeArrays
field_76448_e,inUseLargeArrays
field_76449_b,freeSmallArrays
field_76450_c,inUseSmallArrays
field_76451_a,intCacheSize
field_76460_b,duration
field_76461_c,amplifier
field_76462_a,potionID
field_76476_f,syncLock
field_76477_g,isRunning
field_76478_d,playerStatsCollector
field_76479_e,threadTrigger
field_76480_b,uniqueID
field_76481_c,serverUrl
field_76483_h,selfCounter
field_76488_a,doBlockNotify
field_76501_f,height
field_76502_g,heightAttenuation
field_76504_e,heightLimit
field_76508_n,leafDistanceLimit
field_76513_k,leafDensity
field_76517_b,numberOfBlocks
field_76520_b,woodMetadata
field_76521_c,leavesMetadata
field_76522_a,baseHeight
field_76523_a,mushroomType
field_76530_d,metaLeaves
field_76531_b,vinesGrow
field_76532_c,metaWood
field_76533_a,minTreeHeight
field_76539_b,radius
field_76541_b,numberOfBlocks
field_76545_b,itemsToGenerateInBonusChest
field_76553_a,regionsByFilename
field_76573_f,lightBrightnessTable
field_76574_g,dimensionId
field_76575_d,isHellWorld
field_76576_e,hasNoSky
field_76577_b,terrainType
field_76578_c,worldChunkMgr
field_76579_a,worldObj
field_76580_h,colorsSunriseSunset
field_76585_a,data
field_76634_f,heightMap
field_76635_g,xPosition
field_76636_d,isChunkLoaded
field_76637_e,worldObj
field_76638_b,precipitationHeightMap
field_76639_c,updateSkylightColumns
field_76641_n,lastSaveTime
field_76643_l,isModified
field_76644_m,hasEntities
field_76645_j,entityLists
field_76646_k,isTerrainPopulated
field_76647_h,zPosition
field_76649_t,queuedLightChecks
field_76650_s,isGapLightingUpdated
field_76651_r,blockBiomeArray
field_76652_q,storageArrays
field_76679_g,blocklightArray
field_76682_b,blockRefCount
field_76683_c,tickRefCount
field_76684_a,yBase
field_76685_h,skylightArray
field_76687_b,depthBits
field_76688_c,depthBitsPlusFour
field_76689_a,data
field_76692_f,data
field_76693_g,blocks
field_76694_d,blockLight
field_76695_e,skyLight
field_76696_b,terrainPopulated
field_76697_c,heightmap
field_76698_a,lastUpdated
field_76699_l,z
field_76701_k,x
field_76702_h,entities
field_76714_f,sectorFree
field_76715_g,sizeDelta
field_76716_d,offsets
field_76717_e,chunkTimestamps
field_76718_b,fileName
field_76719_c,dataFile
field_76720_a,emptySector
field_76721_h,lastModified
field_76722_b,chunkX
field_76723_c,chunkZ
field_76748_D,minHeight
field_76749_E,maxHeight
field_76750_F,temperature
field_76751_G,rainfall
field_76752_A,topBlock
field_76753_B,fillerBlock
field_76754_C,fillerBlockMetadata
field_76755_L,spawnableWaterCreatureList
field_76756_M,biomeID
field_76757_N,worldGeneratorTrees
field_76758_O,worldGeneratorBigTree
field_76759_H,waterColorMultiplier
field_76760_I,theBiomeDecorator
field_76761_J,spawnableMonsterList
field_76762_K,spawnableCreatureList
field_76763_Q,worldGeneratorSwamp
field_76765_S,enableRain
field_76766_R,enableSnow
field_76767_f,forest
field_76768_g,taiga
field_76769_d,desert
field_76770_e,extremeHills
field_76771_b,ocean
field_76772_c,plains
field_76773_a,biomeList
field_76774_n,icePlains
field_76775_o,iceMountains
field_76776_l,frozenOcean
field_76777_m,frozenRiver
field_76778_j,hell
field_76779_k,sky
field_76780_h,swampland
field_76781_i,river
field_76782_w,jungle
field_76783_v,extremeHillsEdge
field_76784_u,taigaHills
field_76785_t,forestHills
field_76786_s,desertHills
field_76787_r,beach
field_76788_q,mushroomIslandShore
field_76789_p,mushroomIsland
field_76790_z,color
field_76791_y,biomeName
field_76792_x,jungleHills
field_76798_D,mushroomsPerChunk
field_76799_E,reedsPerChunk
field_76800_F,cactiPerChunk
field_76801_G,sandPerChunk
field_76802_A,flowersPerChunk
field_76803_B,grassPerChunk
field_76804_C,deadBushPerChunk
field_76805_H,sandPerChunk2
field_76806_I,clayPerChunk
field_76807_J,bigMushroomsPerChunk
field_76808_K,generateLakes
field_76809_f,clayGen
field_76810_g,sandGen
field_76813_b,randomGenerator
field_76815_a,currentWorld
field_76818_l,ironGen
field_76819_m,goldGen
field_76820_j,gravelGen
field_76821_k,coalGen
field_76822_h,gravelAsSandGen
field_76823_i,dirtGen
field_76824_w,cactusGen
field_76825_v,reedGen
field_76826_u,bigMushroomGen
field_76827_t,mushroomRedGen
field_76828_s,mushroomBrownGen
field_76831_p,lapisGen
field_76832_z,treesPerChunk
field_76833_y,waterlilyPerChunk
field_76834_x,waterlilyGen
field_76835_L,spikeGen
field_76841_d,cache
field_76842_b,lastCleanupTime
field_76843_c,cacheMap
field_76844_a,chunkManager
field_76886_f,lastAccessTime
field_76888_d,xPosition
field_76889_e,zPosition
field_76890_b,rainfallValues
field_76891_c,biomes
field_76942_f,biomeCache
field_76943_g,biomesToSpawnIn
field_76944_d,genBiomes
field_76945_e,biomeIndexLayer
field_76946_f,rainfall
field_76947_d,biomeGenerator
field_76987_f,shadowOpaque
field_76989_e,shadowSize
field_76990_c,renderManager
field_76995_b,modelEnderCrystal
field_76998_a,modelBoat
field_77002_a,scale
field_77013_a,modelMinecart
field_77023_b,zLevel
field_77045_g,mainModel
field_77071_a,modelBipedMain
field_77073_a,scale
field_77077_b,rnd
field_77078_a,endermanModel
field_77084_b,modelDragon
field_77133_f,worldType
field_77134_g,generatorVersion
field_77135_d,LARGE_BIOMES
field_77136_e,DEFAULT_1_1
field_77137_b,DEFAULT
field_77138_c,FLAT
field_77139_a,worldTypes
field_77140_h,canBeCreated
field_77141_i,isWorldTypeVersioned
field_77151_f,name
field_77154_e,id
field_77168_f,commandsAllowed
field_77169_g,bonusChestEnabled
field_77170_d,hardcoreEnabled
field_77171_e,terrainType
field_77172_b,theGameType
field_77173_c,mapFeaturesEnabled
field_77174_a,seed
field_77177_f,nextTickEntryID
field_77178_g,tickEntryID
field_77180_e,scheduledTime
field_77187_a,random
field_77193_b,eligibleChunksForSpawning
field_77198_c,defaultLightValue
field_77275_b,chunkZPos
field_77276_a,chunkXPos
field_77280_f,explosionSize
field_77281_g,affectedBlockPositions
field_77282_d,explosionZ
field_77283_e,exploder
field_77284_b,explosionX
field_77285_c,explosionY
field_77286_a,isFlaming
field_77287_j,worldObj
field_77288_k,playerKnockbackMap
field_77290_i,explosionRNG
field_77327_f,blastProtection
field_77329_d,fireProtection
field_77331_b,enchantmentsBookList
field_77333_a,weight
field_77334_n,fireAspect
field_77335_o,looting
field_77341_i,aquaAffinity
field_77342_w,infinity
field_77343_v,flame
field_77344_u,punch
field_77345_t,power
field_77346_s,fortune
field_77347_r,unbreaking
field_77348_q,silkTouch
field_77349_p,efficiency
field_77350_z,name
field_77351_y,type
field_77352_x,effectId
field_77353_D,thresholdEnchantability
field_77354_A,protectionName
field_77355_B,baseEnchantability
field_77356_a,protectionType
field_77357_C,levelEnchantability
field_77358_D,thresholdEnchantability
field_77359_A,protectionName
field_77360_B,baseEnchantability
field_77361_a,damageType
field_77362_C,levelEnchantability
field_77400_d,toolUses
field_77401_b,secondItemToBuy
field_77402_c,itemToSell
field_77403_a,itemToBuy
field_77471_a,foliageBuffer
field_77476_b,lightmapTexUnit
field_77478_a,defaultTexUnit
field_77481_a,grassBuffer
field_77490_b,lanServerIpPort
field_77491_c,timeLastSeen
field_77492_a,lanServerMotd
field_77494_b,entityLiving
field_77495_a,livingModifier
field_77496_b,source
field_77497_a,damageModifier
field_77498_b,broadcastAddress
field_77499_c,socket
field_77500_a,localServerList
field_77520_b,enchantmentModifierDamage
field_77521_c,enchantmentModifierLiving
field_77522_a,enchantmentRand
field_77526_d,isStopping
field_77527_e,address
field_77528_b,motd
field_77529_c,socket
field_77555_b,listOfLanServers
field_77556_a,wasUpdated
field_77574_d,recipeItems
field_77575_e,recipeOutput
field_77576_b,recipeWidth
field_77577_c,recipeHeight
field_77579_b,recipeItems
field_77580_a,recipeOutput
field_77584_b,recipeItems
field_77585_a,recipePatterns
field_77587_b,recipeItems
field_77588_a,recipePatterns
field_77591_a,recipeItems
field_77597_b,recipes
field_77598_a,instance
field_77604_b,smeltingList
field_77605_c,experienceList
field_77606_a,smeltingBase
field_77610_b,recipeItems
field_77611_a,recipePatterns
field_77697_d,itemRand
field_77699_b,maxDamage
field_77700_c,containerItem
field_77701_a,tabToDisplayOn
field_77774_bZ,unlocalizedName
field_77777_bU,maxStackSize
field_77785_bY,potionEffect
field_77787_bX,hasSubtypes
field_77789_bW,bFull3D
field_77835_b,SUB_ITEMS_CACHE
field_77836_a,effectCache
field_77838_b,soilBlockID
field_77841_a,minecartType
field_77843_a,theToolMaterial
field_77850_cb,potionDuration
field_77851_ca,potionId
field_77852_bZ,alwaysEdible
field_77853_b,healAmount
field_77854_c,saturationModifier
field_77855_a,itemUseDuration
field_77856_bY,isWolfsFavoriteMeat
field_77857_cc,potionAmplifier
field_77858_cd,potionEffectProbability
field_77862_b,toolMaterial
field_77864_a,efficiencyOnProperMaterial
field_77865_bY,damageVsEntity
field_77876_a,isFull
field_77878_bZ,material
field_77879_b,damageReduceAmount
field_77880_c,renderIndex
field_77881_a,armorType
field_77882_bY,maxDamageArray
field_77918_f,speckledMelonEffect
field_77919_g,blazePowderEffect
field_77920_d,spiderEyeEffect
field_77921_e,fermentedSpiderEyeEffect
field_77922_b,sugarEffect
field_77923_c,ghastTearEffect
field_77924_a,unusedString
field_77925_n,DATAVALUE_COLORS
field_77926_o,potionPrefixes
field_77929_j,glowstoneEffect
field_77930_k,gunpowderEffect
field_77931_h,magmaCreamEffect
field_77932_i,redstoneEffect
field_77934_f,rarityName
field_77937_e,rarityColor
field_77990_d,stackTagCompound
field_77991_e,itemDamage
field_77992_b,animationsToGo
field_77994_a,stackSize
field_78001_f,harvestLevel
field_78002_g,maxUses
field_78008_j,enchantability
field_78010_h,efficiencyOnProperMaterial
field_78011_i,damageVsEntity
field_78026_f,tabMisc
field_78027_g,tabAllSearch
field_78028_d,tabRedstone
field_78029_e,tabTransport
field_78030_b,tabBlock
field_78031_c,tabDecorations
field_78032_a,creativeTabArray
field_78033_n,tabIndex
field_78034_o,tabLabel
field_78035_l,tabMaterials
field_78036_m,tabInventory
field_78037_j,tabCombat
field_78038_k,tabBrewing
field_78039_h,tabFood
field_78040_i,tabTools
field_78041_r,drawTitle
field_78042_q,hasScrollbar
field_78043_p,theTexture
field_78048_f,maxDamageFactor
field_78049_g,damageReductionAmountArray
field_78055_h,enchantability
field_78089_u,textureHeight
field_78090_t,textureWidth
field_78091_s,isChild
field_78092_r,boxList
field_78093_q,isRiding
field_78094_a,modelTextureMap
field_78095_p,swingProgress
field_78096_f,flippingPageLeft
field_78097_g,bookSpine
field_78098_d,pagesLeft
field_78099_e,flippingPageRight
field_78100_b,coverLeft
field_78101_c,pagesRight
field_78102_a,coverRight
field_78103_a,boatSides
field_78105_b,blazeHead
field_78106_a,blazeSticks
field_78108_b,core
field_78109_a,segments
field_78115_e,bipedBody
field_78116_c,bipedHead
field_78117_n,isSneak
field_78118_o,aimedBow
field_78119_l,heldItemLeft
field_78120_m,heldItemRight
field_78125_b,isAttacking
field_78126_a,isCarrying
field_78127_b,tentacles
field_78128_a,body
field_78129_f,leg3
field_78130_g,leg4
field_78131_d,leg1
field_78132_e,leg2
field_78133_b,creeperArmor
field_78134_c,body
field_78135_a,head
field_78136_f,leftWing
field_78137_g,bill
field_78138_d,leftLeg
field_78139_e,rightWing
field_78140_b,body
field_78141_c,rightLeg
field_78142_a,head
field_78143_h,chin
field_78144_f,leg4
field_78145_g,childYOffset
field_78146_d,leg2
field_78147_e,leg3
field_78148_b,body
field_78149_c,leg1
field_78150_a,head
field_78151_h,childZOffset
field_78152_i,headRotationAngleX
field_78153_i,headRotationAngleX
field_78154_a,sideModels
field_78155_f,ocelotTail2
field_78156_g,ocelotHead
field_78157_d,ocelotFrontRightLeg
field_78158_e,ocelotTail
field_78159_b,ocelotBackRightLeg
field_78160_c,ocelotFrontLeftLeg
field_78161_a,ocelotBackLeftLeg
field_78162_h,ocelotBody
field_78165_b,signStick
field_78166_a,signBoard
field_78167_d,silverfishBoxLength
field_78168_e,silverfishTexturePositions
field_78169_b,silverfishWings
field_78171_a,silverfishBodyParts
field_78173_f,ironGolemRightLeg
field_78174_d,ironGolemLeftArm
field_78175_e,ironGolemLeftLeg
field_78176_b,ironGolemBody
field_78177_c,ironGolemRightArm
field_78178_a,ironGolemHead
field_78179_f,wolfLeg4
field_78180_g,wolfTail
field_78181_d,wolfLeg2
field_78182_e,wolfLeg3
field_78183_b,wolfBody
field_78184_c,wolfLeg1
field_78185_a,wolfHeadMain
field_78186_h,wolfMane
field_78187_d,rightVillagerLeg
field_78188_e,leftVillagerLeg
field_78189_b,villagerBody
field_78190_c,villagerArms
field_78191_a,villagerHead
field_78192_d,rightHand
field_78193_e,leftHand
field_78194_b,bottomBody
field_78195_c,head
field_78196_a,body
field_78197_d,slimeMouth
field_78198_b,slimeRightEye
field_78199_c,slimeLeftEye
field_78200_a,slimeBodies
field_78201_b,squidTentacles
field_78202_a,squidBody
field_78203_f,spiderLeg3
field_78204_g,spiderLeg4
field_78205_d,spiderLeg1
field_78206_e,spiderLeg2
field_78207_b,spiderNeck
field_78208_c,spiderBody
field_78209_a,spiderHead
field_78210_j,spiderLeg7
field_78211_k,spiderLeg8
field_78212_h,spiderLeg5
field_78213_i,spiderLeg6
field_78215_f,frontLeg
field_78216_g,rearLegTip
field_78217_d,body
field_78218_e,rearLeg
field_78219_b,spine
field_78220_c,jaw
field_78221_a,head
field_78222_l,wingTip
field_78223_m,partialTicks
field_78224_j,frontFoot
field_78225_k,wing
field_78226_h,frontLegTip
field_78227_i,rearFoot
field_78228_b,glass
field_78229_c,base
field_78230_a,cube
field_78232_b,chestBelow
field_78233_c,chestKnob
field_78234_a,chestLid
field_78237_b,nVertices
field_78238_c,invertNormal
field_78239_a,vertexPositions
field_78241_b,texturePositionX
field_78242_c,texturePositionY
field_78243_a,vector3D
field_78246_f,posZ2
field_78247_g,boxName
field_78248_d,posX2
field_78249_e,posY2
field_78250_b,posY1
field_78251_c,posZ1
field_78252_a,posX1
field_78253_h,vertexPositions
field_78254_i,quadList
field_78285_g,colorCode
field_78286_d,charWidth
field_78287_e,glyphWidth
field_78288_b,FONT_HEIGHT
field_78289_c,fontRandom
field_78291_n,red
field_78292_o,blue
field_78293_l,unicodeFlag
field_78294_m,bidiFlag
field_78295_j,posX
field_78296_k,posY
