func_100011_g,getIsPotionDurationMax
func_175662_w,canBlockFreezeNoWater
func_175663_a,isAreaLoaded
func_175664_x,checkLight
func_175665_u,isBlockFullCube
func_175666_e,updateComparatorOutputLevel
func_175667_e,isBlockLoaded
func_175668_a,isBlockLoaded
func_175669_a,playBroadcastSound
func_175670_e,canBlockFreeze
func_175671_l,getLightFromNeighbors
func_175672_r,getTopSolidOrLiquidBlock
func_175673_a,isInsideBorder
func_175674_a,getEntitiesInAABBexcluding
func_175675_v,canBlockFreezeWater
func_175676_y,getStrongPower
func_175677_d,isBlockNormalCube
func_175678_i,canSeeSky
func_175679_n,notifyLightSet
func_175680_a,isChunkLoaded
func_175681_c,unloadEntities
func_175682_a,spawnParticle
func_175683_a,doesBlockHaveSolidTopSurface
func_175684_a,scheduleUpdate
func_175685_c,notifyNeighborsOfStateChange
func_175686_ad,isFindingSpawnPoint
func_175687_A,isBlockIndirectlyGettingPowered
func_175688_a,spawnParticle
func_175689_h,markBlockForUpdate
func_175690_a,setTileEntity
func_175691_a,isBlockTickPending
func_175692_b,setSkylightSubtracted
func_175693_T,getMapStorage
func_175694_M,getSpawnPoint
func_175695_a,notifyNeighborsOfStateExcept
func_175696_F,isWater
func_175697_a,isAreaLoaded
func_175698_g,setBlockToAir
func_175699_k,getLight
func_175700_a,addTileEntity
func_175701_a,isValid
func_175702_c,setLastLightningBolt
func_175703_c,getGroundAboveSeaLevel
func_175704_b,markBlockRangeForRenderUpdate
func_175705_a,getLightFromNeighborsFor
func_175706_a,isAreaLoaded
func_175707_a,isAreaLoaded
func_175708_f,canSnowAt
func_175709_b,isSidePowered
func_175710_j,canBlockSeeSky
func_175711_a,isAreaLoaded
func_175713_t,removeTileEntity
func_175714_ae,getVillageCollection
func_175715_c,sendBlockBreakProgress
func_175716_a,canBlockBePlaced
func_175717_a,playRecord
func_175718_b,playAuxSFX
func_175719_a,extinguishFire
func_175720_a,spawnParticle
func_175721_c,getLight
func_175722_b,notifyNeighborsRespectDebug
func_175723_af,getWorldBorder
func_175724_o,getLightBrightness
func_175725_q,getPrecipitationHeight
func_175726_f,getChunkFromBlockCoords
func_175727_C,isRainingAt
func_175731_a,playSoundAtPos
func_175732_a,canCreatureTypeSpawnHere
func_175733_a,getEntityFromUuid
func_175734_a,getSpawnListEntryForTypeAt
func_175735_ai,canSpawnAnimals
func_175736_a,adjustPosToNearbyEntity
func_175737_aj,setDebugWorldSettings
func_175738_ah,canSpawnNPCs
func_175739_a,spawnParticle
func_175746_b,getColorIndex
func_175750_a,addBlockInfo
func_175755_a,parseInt
func_175756_a,parseDouble
func_175757_a,parseBlockPos
func_175758_e,getEntityName
func_175759_a,getEntity
func_175760_a,parseLong
func_175761_b,parseDouble
func_175762_a,getListOfStringsMatchingLastWord
func_175764_a,parseInt
func_175765_c,parseDouble
func_175766_b,parseLong
func_175767_a,parseCoordinate
func_175768_b,getEntity
func_175769_b,parseDouble
func_175770_a,parseCoordinate
func_175772_d,getWorldBorder
func_175783_e,getSlotForShortcut
func_175784_d,getUsernames
func_175786_a,tryExecute
func_175792_a,generate
func_175794_a,generateStructure
func_175796_a,isPositionInStructure
func_175799_b,getScatteredFeatureSpawnList
func_175804_a,fillWithBlocks
func_175806_a,generateDispenserContents
func_175807_a,getBlockStateFromPos
func_175808_b,replaceAirAndLiquidDownwards
func_175809_a,randomlyPlaceBlock
func_175810_a,placeDoorCurrentPosition
func_175811_a,setBlockState
func_175897_a,getComponentToAddBoundingBox
func_175898_b,isVecInside
func_175900_c,getLayerMaterial
func_175903_a,setBlockAndNotifyAdequately
func_175914_a,setGeneratedBlock
func_175935_b,getGreatestDistance
func_175936_a,checkBlockLine
func_175939_d,generateLeafNodeBases
func_175940_a,generateLeafNode
func_175941_b,generateLeaves
func_175942_c,generateTrunk
func_175970_a,registerOceanMonumentPieces
func_176052_a,getMapPacket
func_176053_a,updateMapData
func_176054_a,calculateMapCenter
func_176055_c,checkDoorExistence
func_176056_a,getNearestVillage
func_176057_e,positionInList
func_176058_f,isWoodDoor
func_176059_d,addToNewDoorsList
func_176060_a,addToVillagerPositionList
func_176061_a,countBlocksCanSeeSky
func_176062_a,fileNameForProvider
func_176071_a,glBufferData
func_176072_g,glBindBuffer
func_176073_e,glGenBuffers
func_176074_g,glDeleteBuffers
func_176075_f,useVbo
func_176101_a,getPacket
func_176102_a,update
func_176118_b,setBorderLerpTarget
func_176119_g,setHardcore
func_176120_C,getBorderCenterX
func_176121_c,setAllowCommands
func_176122_j,setBorderWarningDistance
func_176123_z,isDifficultyLocked
func_176124_d,getBorderCenterX
func_176125_f,setBorderDamagePerBlock
func_176126_D,getBorderCenterZ
func_176127_a,populateFromWorldSettings
func_176128_f,setMapFeaturesEnabled
func_176129_e,setBorderSafeZone
func_176130_y,getDifficulty
func_176131_J,getBorderWarningDistance
func_176132_G,getBorderLerpTarget
func_176133_A,getCleanWeatherTime
func_176134_F,getBorderLerpTime
func_176135_e,setBorderLerpTime
func_176136_k,setBorderWarningTime
func_176137_E,getBorderSize
func_176138_H,getBorderSafeZone
func_176139_K,getBorderWarningTime
func_176140_I,getBorderDamagePerBlock
func_176141_c,getBorderCenterZ
func_176142_i,setCleanWeatherTime
func_176143_a,setSpawn
func_176144_a,setDifficulty
func_176145_a,setBorderSize
func_176159_a,openPoint
func_176160_a,getPathPointToCoords
func_176161_a,getPathPointTo
func_176162_a,initProcessor
func_176163_a,postProcess
func_176164_a,findPathOptions
func_176171_a,getSafePoint
func_176172_b,setBreakDoors
func_176173_e,getAvoidsWater
func_176174_d,getCanSwim
func_176175_a,setEnterDoors
func_176176_c,setAvoidsWater
func_176177_a,getVerticalOffset
func_176178_d,setCanSwim
func_176179_b,getEnterDoors
func_176185_a,getSafePoint
func_176187_a,addToPath
func_176188_a,createEntityPathTo
func_176189_a,createEntityPathTo
func_176193_a,canReplace
func_176194_O,getBlockState
func_176195_g,getBlockHardness
func_176196_c,canPlaceBlockAt
func_176197_a,modifyAcceleration
func_176198_a,canPlaceBlockOnSide
func_176199_a,onEntityCollidedWithBlock
func_176200_f,isReplaceable
func_176201_c,getMetaFromState
func_176202_d,colorMultiplier
func_176203_a,getStateFromMeta
func_176204_a,onNeighborBlockChange
func_176205_b,isPassable
func_176206_d,onBlockDestroyedByPlayer
func_176207_c,getMixedBrightnessForBlock
func_176208_a,onBlockHarvested
func_176209_a,canCollideCheck
func_176210_f,getStateId
func_176211_b,getStrongPower
func_176212_b,isBlockSolid
func_176213_c,onBlockAdded
func_176214_u,isVisuallyOpaque
func_176215_a,registerBlock
func_176216_a,onLanded
func_176217_b,getStateForEntityRender
func_176218_Q,getOffsetType
func_176219_a,registerBlock
func_176220_d,getStateById
func_176221_a,getActualState
func_176222_j,getDamageValue
func_176223_P,getDefaultState
func_176224_k,fillWithRain
func_176225_a,shouldSideBeRendered
func_176226_b,dropBlockAsItem
func_176232_d,getSaplingDropChance
func_176233_b,getWoodType
func_176234_a,dropApple
func_176235_d,destroy
func_176253_e,canConnectTo
func_176261_e,checkForDrop
func_176267_a,getPropertyFor
func_176268_d,getNumGrownFaces
func_176269_e,recheckGrownSides
func_176281_b,getFacing
func_176282_a,getMetaForFacing
func_176286_e,notifyHook
func_176287_c,isConnectedTo
func_176288_d,updateState
func_176302_a,isSameStair
func_176303_e,setBaseCollisionBounds
func_176311_e,tryAbsorb
func_176312_d,absorb
func_176314_e,checkAndDropBlock
func_176316_e,checkForMove
func_176317_b,getFacing
func_176318_b,shouldBeExtended
func_176319_a,doMove
func_176322_b,getFacing
func_176323_e,applyCoreBounds
func_176324_d,applyHeadBounds
func_176328_e,checkForDrop
func_176329_d,canBlockStay
func_176337_b,colorMultiplier
func_176338_e,updateSurroundingRedstone
func_176340_e,canConnectUpwardsTo
func_176341_c,getAttachPosition
func_176342_a,getMaxCurrentStrength
func_176343_a,canConnectTo
func_176344_d,notifyWireNeighborsOfStateChange
func_176345_a,calculateCurrentChanges
func_176346_d,canConnectUpwardsTo
func_176352_d,activate
func_176353_e,checkForDrop
func_176354_d,canBlockStay
func_176357_a,getMetadataForFacing
func_176361_a,getFlowingBlock
func_176362_e,getLevel
func_176363_b,getStaticBlock
func_176364_g,shouldRenderSides
func_176365_e,checkForMixing
func_176366_f,getEffectiveFlowDecay
func_176368_m,getCanBlockBurn
func_176369_e,isSurroundingBlockFlammable
func_176370_f,updateLiquid
func_176371_a,checkAdjacentBlock
func_176372_g,isBlocked
func_176373_h,canFlowInto
func_176375_a,tryFlowInto
func_176376_e,getPossibleFlowDirections
func_176377_d,canContainSilverfish
func_176381_b,canBlockStay
func_176388_T,getGolemPattern
func_176389_S,getGolemBasePattern
func_176390_d,canDispenserPlace
func_176391_l,getSnowmanPattern
func_176392_j,getSnowmanBasePattern
func_176397_f,calculateInputStrength
func_176398_g,updateState
func_176399_m,getTickDelay
func_176400_h,notifyNeighbors
func_176401_c,getPowerOnSide
func_176402_i,isFacingTowardsRepeater
func_176403_d,getDelay
func_176404_e,shouldBePowered
func_176405_b,isLocked
func_176406_l,isPowered
func_176407_c,getPowerOnSides
func_176408_a,getActiveSignal
func_176409_d,canBlockStay
func_176414_j,getWitherBasePattern
func_176415_b,canDispenserPlace
func_176416_l,getWitherPattern
func_176422_e,getTileEntity
func_176423_a,newTileEntity
func_176424_a,getBoundingBox
func_176427_e,updateState
func_176428_b,getFacing
func_176431_a,insertRecord
func_176433_b,getInstrument
func_176438_e,setDefaultDirection
func_176439_d,dispense
func_176442_d,getTileEntity
func_176445_e,setDefaultFacing
func_176446_a,setState
func_176450_d,updateColorAsync
func_176453_o,isOcelotSittingOnChest
func_176454_e,isDoubleChest
func_176455_e,checkForSurroundingChests
func_176456_n,isBelowSolidBlock
func_176457_m,isBlocked
func_176458_f,correctFacing
func_176460_j,calculateOutput
func_176461_a,findItemFrame
func_176462_k,onStateChange
func_176468_a,getSafeExitLocation
func_176469_d,hasRoomForPlayer
func_176470_e,getPlayerInBed
func_176473_a,canGrow
func_176474_b,grow
func_176475_e,checkAndDropBlock
func_176476_e,generateTree
func_176477_a,isTypeAt
func_176478_d,grow
func_176481_j,getSeedItem
func_176482_g,growStem
func_176485_d,generateBigMushroom
func_176487_g,grow
func_176489_b,onHarvest
func_176490_e,getVariant
func_176491_a,placeAt
func_176494_l,getTypeProperty
func_176495_j,getBlockType
func_176499_e,canBlockStay
func_176500_f,dropBlock
func_176502_a_,onEndFalling
func_176503_e,checkFallable
func_176509_j,getItem
func_176510_b,removeHalfBit
func_176511_f,getFacing
func_176512_a,toggleDoor
func_176513_j,isHingeLeft
func_176514_f,isOpen
func_176515_e,combineMetadata
func_176516_g,isOpen
func_176517_h,getFacing
func_176518_i,isTop
func_176524_e,canConnectTo
func_176529_d,hasCrops
func_176530_e,hasWater
func_176532_c,getFlammability
func_176533_e,canNeighborCatchFire
func_176534_d,getEncouragement
func_176535_e,canCatchFire
func_176536_a,catchOnFire
func_176537_d,canDie
func_176538_m,getNeighborEncouragement
func_176549_a,getMetaForAxis
func_176551_l,getVariantProperty
func_176552_j,isDouble
func_176553_a,getVariant
func_176560_l,getShapeProperty
func_176561_b,onNeighborChangedInternal
func_176562_d,isRailBlock
func_176563_d,isRailBlock
func_176570_e,updatePoweredState
func_176571_a,findMinecarts
func_176572_a,getDectectionBox
func_176575_a,setRedstoneStrength
func_176576_e,getRedstoneStrength
func_176577_m,canBePlacedOn
func_176578_d,updateNeighbors
func_176582_b,notifyNeighbors
func_176583_e,checkForDrop
func_176586_d,canBlockStay
func_176588_d,canBlockStay
func_176590_a,setWaterLevel
func_176592_e,onNeighborChangeInternal
func_176593_f,checkForDrop
func_176594_d,canPlaceOn
func_176595_b,canPlaceAt
func_176597_g,shouldBeOff
func_176598_a,isBurnedOut
func_176602_a,setLocationNameClock
func_176603_b,setLocationNameCompass
func_176604_a,makeAtlasSprite
func_176610_l,getName
func_176612_a,getMetadata
func_176613_a,byMetadata
func_176614_c,getUnlocalizedName
func_176624_a,getMetadata
func_176625_a,byMetadata
func_176627_c,getUnlocalizedName
func_176642_a,getMetadata
func_176643_a,byMetadata
func_176644_c,getUnlocalizedName
func_176657_a,getMetadata
func_176659_c,getUnlocalizedName
func_176660_a,byMetadata
func_176673_a,byMetadata
func_176675_a,getMetadata
func_176676_c,getUnlocalizedName
func_176685_d,getUnlocalizedName
func_176686_a,byMetadata
func_176687_c,getMapColor
func_176688_a,getMetadata
func_176716_d,getPlane
func_176717_a,byName
func_176719_a,getName2
func_176720_b,isVertical
func_176722_c,isHorizontal
func_176730_m,getDirectionVec
func_176731_b,getHorizontal
func_176732_a,rotateAround
func_176733_a,fromAngle
func_176734_d,getOpposite
func_176735_f,rotateYCCW
func_176736_b,getHorizontalIndex
func_176737_a,getFacingFromVector
func_176738_p,rotateZ
func_176739_a,byName
func_176740_k,getAxis
func_176741_a,random
func_176742_j,getName2
func_176743_c,getAxisDirection
func_176744_n,rotateX
func_176745_a,getIndex
func_176746_e,rotateY
func_176762_d,getUnlocalizedName
func_176764_b,byMetadata
func_176765_a,getMetadata
func_176766_a,byDyeDamage
func_176767_b,getDyeDamage
func_176768_e,getMapColor
func_176794_a,byMetadata
func_176796_a,getMetadata
func_176807_a,getMetadata
func_176809_c,getUnlocalizedName
func_176810_a,byMetadata
func_176825_a,byMetadata
func_176827_a,getMetadata
func_176828_c,getUnlocalizedName
func_176837_a,byMetadata
func_176839_a,getMetadata
func_176840_c,getUnlocalizedName
func_176852_c,getFacing
func_176853_a,byMetadata
func_176855_a,getMetadata
func_176856_a,forFacings
func_176870_a,fromFacingAxis
func_176878_a,forModelBlock
func_176879_a,byMetadata
func_176881_a,getMetadata
func_176882_c,getUnlocalizedName
func_176883_d,getModelBlock
func_176895_a,byMetadata
func_176896_a,getMetadata
func_176915_a,getMetadata
func_176916_a,byMetadata
func_176918_c,getUnlocalizedName
func_176924_a,byMetadata
func_176925_a,getMetadata
func_176927_c,getUnlocalizedName
func_176936_a,getMeta
func_176938_a,byMetadata
func_176939_c,getUnlocalizedName
func_176963_d,getUnlocalizedName
func_176964_a,getBlockType
func_176966_a,getTypes
func_176967_a,getType
func_176968_b,getMeta
func_177015_a,getMetadata
func_177016_a,byMetadata
func_177018_c,isAscending
func_177044_a,getMeta
func_177045_a,byMetadata
func_177053_a,readBufferedImage
func_177054_c,anaglyphColor
func_177059_a,registerSprites
func_177064_a,toByteArray
func_177066_a,getFramebufferRaw
func_177067_a,renderName
func_177068_d,getRenderManager
func_177069_a,renderOffsetLivingLabel
func_177070_b,canRenderName
func_177071_a,shouldRender
func_177086_a,setRenderOutlines
func_177087_b,getMainModel
func_177088_c,setScoreTeamColor
func_177089_b,removeLayer
func_177090_c,setDoRenderBrightness
func_177091_f,unsetBrightness
func_177092_a,setBrightness
func_177093_a,renderLayers
func_177094_a,addLayer
func_177105_a,setLightmap
func_177137_d,setModelVisibilities
func_177138_b,renderRightArm
func_177139_c,renderLeftArm
func_177141_a,doRenderLayer
func_177142_b,shouldCombineTextures
func_177175_a,getArmorModel
func_177176_a,getCurrentArmor
func_177177_a,initArmor
func_177178_a,getArmorResource
func_177179_a,setModelPartVisible
func_177180_b,isSlotForLeggings
func_177181_a,getArmorResource
func_177182_a,renderLayer
func_177183_a,renderGlint
func_177194_a,setModelVisible
func_177219_e,isInterpolate
func_177221_b,getSpawnerPosition
func_177222_d,getMobRotation
func_177223_e,getPrevMobRotation
func_177226_a,withProperty
func_177227_a,getPropertyNames
func_177228_b,getProperties
func_177229_b,getValue
func_177230_c,getBlock
func_177231_a,cycleProperty
func_177232_a,cyclePropertyValue
func_177235_a,buildPropertyValueTable
func_177236_b,getPropertiesWithValue
func_177240_d,getResourcePackName
func_177241_a,getResourceLocation
func_177245_a,getInputStream
func_177252_d,getBlocksToDestroy
func_177253_a,canMove
func_177254_c,getBlocksToMove
func_177262_a,incrementHeight
func_177263_b,getColors
func_177264_c,getHeight
func_177267_c,getCraftingLayers
func_177268_a,getPatternByID
func_177269_e,hasCraftingStack
func_177270_d,hasValidCrafting
func_177271_a,getPatternName
func_177272_f,getCraftingStack
func_177273_b,getPatternID
func_177319_a,setResourcePackInstance
func_177332_b,getSkinType
func_177333_c,isSlimSkin
func_177334_a,getDefaultSkin
func_177335_a,getDefaultSkinLegacy
func_177338_f,getNextOffset
func_177339_a,clear
func_177340_e,getColorOffset
func_177341_i,hasPosition
func_177342_c,getNormalOffset
func_177343_g,getElements
func_177344_b,getUvOffsetById
func_177345_h,getElementCount
func_177346_d,hasColor
func_177347_a,hasUvOffset
func_177348_c,getElement
func_177350_b,hasNormal
func_177358_a,drawArrays
func_177359_a,bindBuffer
func_177361_b,unbindBuffer
func_177362_c,deleteGlBuffers
func_177367_b,getType
func_177368_f,getSize
func_177369_e,getIndex
func_177370_d,getElementCount
func_177374_g,isPositionElement
func_177375_c,getUsage
func_177384_a,getDisplayName
func_177395_a,getSize
func_177396_b,getDisplayName
func_177397_c,getGlConstant
func_177409_g,setHasEntities
func_177410_o,isLoaded
func_177411_a,getBiome
func_177412_p,getWorld
func_177413_a,getLightFor
func_177414_a,getEntitiesWithinAABBForEntity
func_177415_c,setInhabitedTime
func_177416_w,getInhabitedTime
func_177417_c,setChunkLoaded
func_177418_c,getBlockMetadata
func_177419_t,isTerrainPopulated
func_177420_a,setHeightMap
func_177421_e,setLightPopulated
func_177422_i,createNewTileEntity
func_177423_u,isLightPopulated
func_177424_a,getTileEntity
func_177425_e,removeTileEntity
func_177426_a,addTileEntity
func_177427_f,setModified
func_177428_a,getBlock
func_177429_s,getEntityLists
func_177430_a,getEntitiesOfTypeWithinAAAB
func_177431_a,setLightFor
func_177432_b,setLastSaveTime
